sale_id,date,product_id,customer_id,quantity,unit_price,total_amount
S02675,2024-03-28,P010,C001,9,8.95,80.55
S02676,2024-03-28,P012,C017,5,196.06,980.3
S02677,2024-03-28,P004,C010,5,90.46,452.3
S02678,2024-03-28,P003,C008,1,50.16,50.16
S02679,2024-03-29,P001,C005,5,1355.53,6777.65
S02680,2024-03-29,P005,C002,4,367.12,1468.48
S02681,2024-03-29,P004,C018,2,85.5,171.0
S02682,2024-03-29,P006,C020,6,245.6,1473.6
S02683,2024-03-29,P012,C018,5,204.43,1022.15
S02684,2024-03-30,P015,C020,5,5.88,29.4
S02685,2024-03-30,P001,C001,6,1263.5,7581.0
S02686,2024-03-30,P005,C006,5,366.5,1832.5
S02687,2024-03-30,P009,C019,2,13.28,26.56
S02688,2024-03-30,P012,C013,5,207.39,1036.95
S02689,2024-03-30,P011,C020,9,77.64,698.76
S02690,2024-03-31,P004,C011,5,87.33,436.65
S02691,2024-03-31,P011,C013,3,79.56,238.68
S02692,2024-03-31,P012,C014,6,192.96,1157.76
S02693,2024-03-31,P008,C003,8,38.72,309.76
S02694,2024-03-31,P003,C006,4,50.34,201.36
S02695,2024-03-31,P012,C006,5,190.41,952.05
S02696,2024-04-01,P015,C006,7,6.1,42.7
S02697,2024-04-01,P004,C003,3,86.14,258.42
S02698,2024-04-01,P004,C015,7,86.39,604.73
S02699,2024-04-01,P009,C005,1,13.12,13.12
S02700,2024-04-02,P007,C001,2,516.32,1032.64
S02701,2024-04-02,P013,C002,3,146.22,438.66
S02702,2024-04-02,P002,C009,3,31.31,93.93
S02703,2024-04-02,P010,C001,1,9.4,9.4
S02704,2024-04-02,P002,C018,6,31.05,186.3
S02705,2024-04-02,P002,C007,3,29.93,89.79
S02706,2024-04-03,P015,C015,3,5.87,17.61
S02707,2024-04-03,P008,C005,4,38.21,152.84
S02708,2024-04-03,P012,C009,9,192.45,1732.05
S02709,2024-04-03,P014,C002,2,180.79,361.58
S02710,2024-04-03,P002,C017,7,28.92,202.44
S02711,2024-04-03,P015,C008,1,5.83,5.83
S02712,2024-04-03,P007,C005,6,507.76,3046.56
S02713,2024-04-04,P015,C013,2,5.99,11.98
S02714,2024-04-04,P002,C008,2,31.36,62.72
S02715,2024-04-04,P005,C012,2,354.04,708.08
S02716,2024-04-04,P002,C012,2,31.18,62.36
S02717,2024-04-05,P003,C006,7,50.14,350.98
S02718,2024-04-05,P010,C006,7,8.68,60.76
S02719,2024-04-05,P011,C010,10,82.53,825.3
S02720,2024-04-05,P006,C004,5,260.4,1302.0
S02721,2024-04-05,P011,C012,5,82.48,412.4
S02722,2024-04-05,P012,C003,1,207.22,207.22
S02723,2024-04-05,P003,C005,6,48.23,289.38
S02724,2024-04-06,P012,C016,2,192.25,384.5
S02725,2024-04-06,P007,C009,3,479.51,1438.53
S02726,2024-04-06,P003,C006,7,49.25,344.75
S02727,2024-04-06,P008,C014,8,40.76,326.08
S02728,2024-04-06,P007,C020,6,481.9,2891.4
S02729,2024-04-06,P011,C008,7,79.34,555.38
S02730,2024-04-07,P009,C018,8,13.03,104.24
S02731,2024-04-07,P014,C008,7,172.5,1207.5
S02732,2024-04-07,P012,C014,9,201.55,1813.95
S02733,2024-04-07,P012,C008,2,194.69,389.38
S02734,2024-04-07,P001,C007,1,1282.1,1282.1
S02735,2024-04-07,P008,C005,2,38.23,76.46
S02736,2024-04-08,P006,C005,5,249.0,1245.0
S02737,2024-04-08,P014,C018,7,175.36,1227.52
S02738,2024-04-08,P014,C008,1,184.44,184.44
S02739,2024-04-08,P002,C005,7,30.69,214.83
S02740,2024-04-08,P012,C014,6,191.07,1146.42
S02741,2024-04-09,P011,C019,2,79.8,159.6
S02742,2024-04-09,P010,C006,1,8.67,8.67
S02743,2024-04-09,P003,C003,4,47.88,191.52
S02744,2024-04-10,P014,C014,3,184.77,554.31
S02745,2024-04-10,P008,C005,9,40.78,367.02
S02746,2024-04-10,P005,C016,7,357.78,2504.46
S02747,2024-04-10,P008,C001,5,38.44,192.2
S02748,2024-04-10,P001,C002,10,1332.64,13326.4
S02749,2024-04-10,P009,C006,1,12.86,12.86
S02750,2024-04-10,P007,C015,9,510.56,4595.04
S02751,2024-04-11,P015,C019,9,5.87,52.83
S02752,2024-04-11,P004,C014,3,87.94,263.82
S02753,2024-04-11,P002,C017,7,31.42,219.94
S02754,2024-04-11,P003,C007,7,50.59,354.13
S02755,2024-04-11,P004,C013,3,92.89,278.67
S02756,2024-04-12,P010,C003,8,8.97,71.76
S02757,2024-04-12,P011,C013,7,77.31,541.17
S02758,2024-04-12,P013,C012,7,145.41,1017.87
S02759,2024-04-12,P002,C004,2,29.58,59.16
S02760,2024-04-12,P013,C011,1,146.08,146.08
S02761,2024-04-12,P003,C018,2,47.82,95.64
S02762,2024-04-12,P010,C001,5,8.71,43.55
S02763,2024-04-13,P011,C002,4,78.14,312.56
S02764,2024-04-13,P010,C019,1,9.05,9.05
S02765,2024-04-13,P013,C016,1,143.21,143.21
S02766,2024-04-13,P002,C010,1,31.43,31.43
S02767,2024-04-14,P007,C017,4,490.71,1962.84
S02768,2024-04-14,P007,C012,3,510.12,1530.36
S02769,2024-04-14,P002,C011,7,31.18,218.26
S02770,2024-04-14,P009,C004,9,13.39,120.51
S02771,2024-04-14,P003,C001,10,51.47,514.7
S02772,2024-04-15,P010,C002,5,8.69,43.45
S02773,2024-04-15,P011,C015,2,83.07,166.14
S02774,2024-04-15,P002,C008,4,30.91,123.64
S02775,2024-04-15,P011,C005,3,83.94,251.82
S02776,2024-04-15,P009,C017,10,13.19,131.9
S02777,2024-04-15,P015,C011,8,6.16,49.28
S02778,2024-04-16,P005,C012,10,362.45,3624.5
S02779,2024-04-16,P007,C002,7,486.95,3408.65
S02780,2024-04-16,P010,C020,2,9.4,18.8
S02781,2024-04-16,P010,C016,2,9.26,18.52
S02782,2024-04-16,P003,C010,9,51.83,466.47
S02783,2024-04-17,P008,C004,8,39.25,314.0
S02784,2024-04-17,P015,C010,3,5.73,17.19
S02785,2024-04-17,P010,C012,6,8.62,51.72
S02786,2024-04-18,P012,C015,5,209.71,1048.55
S02787,2024-04-18,P005,C015,3,365.38,1096.14
S02788,2024-04-18,P010,C016,1,8.87,8.87
S02789,2024-04-18,P005,C013,7,362.48,2537.36
S02790,2024-04-19,P003,C015,6,50.05,300.3
S02791,2024-04-19,P010,C011,6,8.62,51.72
S02792,2024-04-19,P007,C017,8,488.13,3905.04
S02793,2024-04-19,P015,C002,10,6.28,62.8
S02794,2024-04-19,P001,C008,9,1236.02,11124.18
S02795,2024-04-19,P014,C004,5,177.75,888.75
S02796,2024-04-19,P010,C013,2,8.74,17.48
S02797,2024-04-19,P014,C015,2,177.27,354.54
S02798,2024-04-20,P011,C018,8,76.86,614.88
S02799,2024-04-20,P003,C004,7,51.33,359.31
S02800,2024-04-20,P004,C013,6,86.07,516.42
S02801,2024-04-20,P006,C020,8,242.81,1942.48
S02802,2024-04-20,P012,C016,2,195.56,391.12
S02803,2024-04-20,P001,C018,3,1358.3,4074.9
S02804,2024-04-21,P011,C007,6,80.54,483.24
S02805,2024-04-21,P010,C013,1,9.38,9.38
S02806,2024-04-21,P006,C014,8,242.83,1942.64
S02807,2024-04-21,P004,C001,7,87.92,615.44
S02808,2024-04-22,P003,C003,3,47.84,143.52
S02809,2024-04-22,P007,C003,5,518.68,2593.4
S02810,2024-04-22,P008,C014,9,38.85,349.65
S02811,2024-04-22,P015,C009,3,6.19,18.57
S02812,2024-04-22,P002,C014,6,31.38,188.28
S02813,2024-04-22,P005,C006,4,344.71,1378.84
S02814,2024-04-22,P007,C016,8,501.77,4014.16
S02815,2024-04-22,P013,C006,7,147.81,1034.67
S02816,2024-04-23,P010,C013,1,9.04,9.04
S02817,2024-04-23,P015,C020,4,5.74,22.96
S02818,2024-04-23,P011,C019,10,77.15,771.5
S02819,2024-04-23,P011,C011,1,77.19,77.19
S02820,2024-04-23,P008,C005,8,41.45,331.6
S02821,2024-04-23,P002,C014,5,30.05,150.25
S02822,2024-04-23,P001,C015,3,1317.45,3952.35
S02823,2024-04-23,P011,C019,2,76.28,152.56
S02824,2024-04-24,P004,C014,9,92.46,832.14
S02825,2024-04-24,P010,C013,4,8.85,35.4
S02826,2024-04-24,P004,C019,1,88.82,88.82
S02827,2024-04-24,P006,C001,5,259.91,1299.55
S02828,2024-04-24,P009,C004,8,13.18,105.44
S02829,2024-04-24,P008,C014,7,39.4,275.8
S02830,2024-04-24,P014,C018,7,180.41,1262.87
S02831,2024-04-24,P013,C011,2,156.38,312.76
S02832,2024-04-25,P007,C012,3,502.63,1507.89
S02833,2024-04-25,P003,C018,7,49.4,345.8
S02834,2024-04-25,P014,C014,5,183.63,918.15
S02835,2024-04-25,P015,C004,2,6.17,12.34
S02836,2024-04-25,P002,C003,1,30.34,30.34
S02837,2024-04-25,P007,C004,8,512.49,4099.92
S02838,2024-04-26,P015,C018,2,6.07,12.14
S02839,2024-04-26,P009,C019,1,13.21,13.21
S02840,2024-04-26,P014,C014,4,175.0,700.0
S02841,2024-04-26,P008,C018,7,38.45,269.15
S02842,2024-04-26,P014,C016,2,177.3,354.6
S02843,2024-04-26,P013,C015,7,156.11,1092.77
S02844,2024-04-26,P011,C013,1,83.51,83.51
S02845,2024-04-27,P009,C010,5,13.48,67.4
S02846,2024-04-27,P005,C010,7,356.06,2492.42
S02847,2024-04-27,P001,C014,1,1237.01,1237.01
S02848,2024-04-27,P003,C012,9,51.59,464.31
S02849,2024-04-28,P006,C011,3,261.47,784.41
S02850,2024-04-28,P007,C008,9,523.66,4712.94
S02851,2024-04-28,P004,C020,7,92.95,650.65
S02852,2024-04-28,P013,C019,7,144.42,1010.94
S02853,2024-04-28,P011,C013,3,79.22,237.66
S02854,2024-04-28,P006,C017,3,248.43,745.29
S02855,2024-04-28,P002,C005,9,28.85,259.65
S02856,2024-04-29,P013,C013,5,155.05,775.25
S02857,2024-04-29,P003,C011,4,47.96,191.84
S02858,2024-04-29,P001,C014,1,1316.75,1316.75
S02859,2024-04-29,P010,C005,1,9.1,9.1
S02860,2024-04-29,P009,C003,10,12.84,128.4
S02861,2024-04-29,P012,C005,8,202.68,1621.44
S02862,2024-04-29,P013,C012,3,146.09,438.27
S02863,2024-04-30,P005,C007,9,361.91,3257.19
S02864,2024-04-30,P012,C013,5,203.17,1015.85
S02865,2024-04-30,P005,C003,3,354.45,1063.35
S02866,2024-04-30,P011,C019,2,76.88,153.76
S02867,2024-05-01,P002,C004,3,29.34,88.02
S02868,2024-05-01,P015,C006,2,5.74,11.48
S02869,2024-05-01,P014,C012,4,178.02,712.08
S02870,2024-05-01,P008,C001,7,38.28,267.96
S02871,2024-05-01,P011,C003,4,81.49,325.96
S02872,2024-05-01,P007,C011,8,515.42,4123.36
S02873,2024-05-01,P003,C010,1,52.01,52.01
S02874,2024-05-02,P010,C020,1,8.65,8.65
S02875,2024-05-02,P006,C012,8,262.36,2098.88
S02876,2024-05-02,P010,C018,1,8.68,8.68
S02877,2024-05-02,P012,C009,2,193.85,387.7
S02878,2024-05-02,P001,C018,1,1302.33,1302.33
S02879,2024-05-02,P013,C005,4,155.49,621.96
S02880,2024-05-02,P002,C007,1,29.47,29.47
S02881,2024-05-02,P004,C003,3,87.9,263.7
S02882,2024-05-03,P004,C003,6,91.86,551.16
S02883,2024-05-03,P011,C010,8,81.95,655.6
S02884,2024-05-03,P008,C014,9,41.77,375.93
S02885,2024-05-03,P015,C007,5,5.79,28.95
S02886,2024-05-03,P011,C009,7,76.81,537.67
S02887,2024-05-03,P013,C019,5,144.98,724.9
S02888,2024-05-04,P012,C016,7,207.65,1453.55
S02889,2024-05-04,P007,C020,5,515.78,2578.9
S02890,2024-05-04,P010,C004,10,8.88,88.8
S02891,2024-05-04,P004,C019,6,88.86,533.16
S02892,2024-05-05,P014,C003,8,174.0,1392.0
S02893,2024-05-05,P001,C017,5,1311.28,6556.4
S02894,2024-05-05,P005,C020,9,344.82,3103.38
S02895,2024-05-05,P001,C004,3,1340.16,4020.48
S02896,2024-05-05,P007,C006,6,487.26,2923.56
S02897,2024-05-05,P004,C012,6,86.8,520.8
S02898,2024-05-05,P006,C004,1,245.45,245.45
S02899,2024-05-05,P001,C011,4,1295.49,5181.96
S02900,2024-05-06,P015,C008,9,5.73,51.57
S02901,2024-05-06,P005,C020,4,350.94,1403.76
S02902,2024-05-06,P002,C018,5,30.64,153.2
S02903,2024-05-06,P015,C003,10,6.23,62.3
S02904,2024-05-06,P007,C014,6,515.66,3093.96
S02905,2024-05-07,P004,C002,8,89.98,719.84
S02906,2024-05-07,P005,C014,2,336.83,673.66
S02907,2024-05-07,P003,C020,6,50.45,302.7
S02908,2024-05-07,P004,C019,1,88.06,88.06
S02909,2024-05-08,P013,C019,1,156.16,156.16
S02910,2024-05-08,P005,C005,7,333.79,2336.53
S02911,2024-05-08,P009,C017,1,12.78,12.78
S02912,2024-05-08,P001,C003,8,1247.36,9978.88
S02913,2024-05-08,P013,C014,5,146.61,733.05
S02914,2024-05-08,P013,C012,7,143.69,1005.83
S02915,2024-05-08,P013,C011,8,151.67,1213.36
S02916,2024-05-08,P007,C010,8,499.66,3997.28
S02917,2024-05-09,P015,C004,6,6.25,37.5
S02918,2024-05-09,P002,C001,4,28.63,114.52
S02919,2024-05-09,P001,C005,2,1364.15,2728.3
S02920,2024-05-09,P014,C014,4,174.05,696.2
S02921,2024-05-09,P004,C012,9,94.4,849.6
S02922,2024-05-09,P015,C002,5,6.22,31.1
S02923,2024-05-09,P001,C004,1,1358.12,1358.12
S02924,2024-05-09,P002,C009,6,30.55,183.3
S02925,2024-05-10,P005,C006,3,352.91,1058.73
S02926,2024-05-10,P002,C005,6,31.08,186.48
S02927,2024-05-10,P013,C019,7,152.04,1064.28
S02928,2024-05-10,P011,C004,9,80.21,721.89
S02929,2024-05-10,P010,C016,8,9.42,75.36
S02930,2024-05-10,P006,C016,4,239.79,959.16
S02931,2024-05-11,P012,C003,6,201.16,1206.96
S02932,2024-05-11,P014,C008,4,183.5,734.0
S02933,2024-05-11,P002,C016,1,29.13,29.13
S02934,2024-05-11,P011,C007,8,82.54,660.32
S02935,2024-05-11,P004,C016,2,88.55,177.1
S02936,2024-05-12,P013,C017,9,155.37,1398.33
S02937,2024-05-12,P013,C010,8,152.32,1218.56
S02938,2024-05-12,P014,C017,2,187.44,374.88
S02939,2024-05-12,P004,C012,7,94.27,659.89
S02940,2024-05-12,P014,C020,9,174.64,1571.76
S02941,2024-05-12,P007,C007,2,488.88,977.76
S02942,2024-05-12,P003,C010,10,50.73,507.3
S02943,2024-05-13,P008,C004,2,38.95,77.9
S02944,2024-05-13,P015,C015,3,5.85,17.55
S02945,2024-05-13,P008,C017,8,39.4,315.2
S02946,2024-05-13,P002,C018,2,29.55,59.1
S02947,2024-05-14,P003,C013,9,49.64,446.76
S02948,2024-05-14,P006,C002,8,244.3,1954.4
S02949,2024-05-14,P002,C002,7,30.69,214.83
S02950,2024-05-14,P007,C007,5,484.46,2422.3
S02951,2024-05-15,P010,C009,9,9.09,81.81
S02952,2024-05-15,P009,C014,2,13.23,26.46
S02953,2024-05-15,P011,C008,2,77.75,155.5
S02954,2024-05-15,P001,C002,10,1269.59,12695.9
S02955,2024-05-16,P009,C004,5,12.63,63.15
S02956,2024-05-16,P010,C013,7,8.89,62.23
S02957,2024-05-16,P004,C009,8,87.34,698.72
S02958,2024-05-17,P006,C010,10,244.69,2446.9
S02959,2024-05-17,P001,C004,3,1300.41,3901.23
S02960,2024-05-17,P012,C020,8,204.77,1638.16
S02961,2024-05-17,P014,C008,3,176.66,529.98
S02962,2024-05-18,P003,C006,6,51.99,311.94
S02963,2024-05-18,P003,C001,8,49.63,397.04
S02964,2024-05-18,P001,C006,5,1349.55,6747.75
S02965,2024-05-19,P011,C001,10,78.81,788.1
S02966,2024-05-19,P008,C019,1,39.94,39.94
S02967,2024-05-19,P004,C016,2,85.9,171.8
S02968,2024-05-19,P001,C019,5,1343.59,6717.95
S02969,2024-05-20,P009,C006,3,13.35,40.05
S02970,2024-05-20,P002,C010,6,29.85,179.1
S02971,2024-05-20,P012,C012,9,195.14,1756.26
S02972,2024-05-20,P008,C009,6,39.83,238.98
S02973,2024-05-20,P014,C012,5,183.77,918.85
S02974,2024-05-20,P015,C017,10,5.98,59.8
S02975,2024-05-20,P005,C017,1,337.67,337.67
S02976,2024-05-21,P014,C008,3,177.42,532.26
S02977,2024-05-21,P001,C008,10,1331.32,13313.2
S02978,2024-05-21,P007,C012,4,512.21,2048.84
S02979,2024-05-21,P004,C013,2,94.18,188.36
S02980,2024-05-21,P015,C018,8,6.28,50.24
S02981,2024-05-21,P015,C017,3,5.85,17.55
S02982,2024-05-22,P006,C011,7,252.22,1765.54
S02983,2024-05-22,P005,C010,4,333.93,1335.72
S02984,2024-05-22,P009,C011,10,12.5,125.0
S02985,2024-05-22,P013,C015,10,157.01,1570.1
S02986,2024-05-22,P013,C012,5,144.14,720.7
S02987,2024-05-22,P001,C016,3,1295.61,3886.83
S02988,2024-05-22,P003,C017,5,50.61,253.05
S02989,2024-05-22,P011,C006,5,79.88,399.4
S02990,2024-05-23,P013,C010,1,149.3,149.3
S02991,2024-05-23,P004,C010,10,86.6,866.0
S02992,2024-05-23,P008,C010,1,39.71,39.71
S02993,2024-05-24,P014,C001,1,175.52,175.52
S02994,2024-05-24,P006,C010,9,254.12,2287.08
S02995,2024-05-24,P013,C018,3,156.79,470.37
S02996,2024-05-24,P012,C009,3,209.91,629.73
S02997,2024-05-24,P004,C014,10,93.75,937.5
S02998,2024-05-24,P005,C008,1,349.05,349.05
S02999,2024-05-24,P006,C008,7,248.05,1736.35
S03000,2024-05-24,P015,C004,5,6.24,31.2
S03001,2024-05-25,P005,C006,10,347.74,3477.4
S03002,2024-05-25,P015,C011,10,5.77,57.7
S03003,2024-05-25,P013,C007,5,144.53,722.65
S03004,2024-05-25,P009,C007,5,12.74,63.7
S03005,2024-05-25,P005,C019,8,351.59,2812.72
S03006,2024-05-25,P007,C014,2,481.92,963.84
S03007,2024-05-25,P008,C011,9,41.73,375.57
S03008,2024-05-26,P006,C015,6,248.18,1489.08
S03009,2024-05-26,P007,C014,8,476.37,3810.96
S03010,2024-05-26,P009,C001,7,12.46,87.22
S03011,2024-05-26,P003,C020,5,51.42,257.1
S03012,2024-05-26,P010,C017,6,8.65,51.9
S03013,2024-05-26,P009,C019,5,12.41,62.05
S03014,2024-05-26,P014,C013,3,178.24,534.72
S03015,2024-05-26,P001,C015,9,1294.82,11653.38
S03016,2024-05-27,P002,C002,5,30.98,154.9
S03017,2024-05-27,P011,C004,6,80.74,484.44
S03018,2024-05-27,P014,C010,10,179.66,1796.6
S03019,2024-05-28,P014,C002,2,184.32,368.64
S03020,2024-05-28,P011,C017,1,81.6,81.6
S03021,2024-05-28,P009,C005,9,13.3,119.7
S03022,2024-05-28,P008,C005,4,41.57,166.28
S03023,2024-05-28,P011,C005,5,81.02,405.1
S03024,2024-05-29,P015,C001,8,6.06,48.48
S03025,2024-05-29,P004,C004,2,85.49,170.98
S03026,2024-05-29,P010,C004,9,8.63,77.67
S03027,2024-05-29,P004,C004,8,85.71,685.68
S03028,2024-05-29,P009,C015,7,12.41,86.87
S03029,2024-05-29,P002,C010,7,29.94,209.58
S03030,2024-05-29,P003,C008,9,48.79,439.11
S03031,2024-05-29,P010,C015,10,8.65,86.5
S03032,2024-05-30,P011,C001,3,77.12,231.36
S03033,2024-05-30,P012,C008,3,200.22,600.66
S03034,2024-05-30,P012,C018,4,199.51,798.04
S03035,2024-05-30,P005,C010,2,366.06,732.12
S03036,2024-05-31,P006,C009,7,247.14,1729.98
S03037,2024-05-31,P013,C004,8,148.74,1189.92
S03038,2024-05-31,P007,C005,1,489.16,489.16
S03039,2024-05-31,P002,C019,7,28.52,199.64
S03040,2024-05-31,P005,C002,10,348.05,3480.5
S03041,2024-05-31,P015,C012,3,5.97,17.91
S03042,2024-06-01,P008,C009,1,41.92,41.92
S03043,2024-06-01,P006,C017,9,242.76,2184.84
S03044,2024-06-01,P015,C017,7,6.0,42.0
S03045,2024-06-01,P003,C005,6,50.77,304.62
S03046,2024-06-01,P010,C011,8,9.18,73.44
S03047,2024-06-01,P013,C005,5,154.26,771.3
S03048,2024-06-01,P011,C010,7,76.54,535.78
S03049,2024-06-02,P008,C013,8,40.41,323.28
S03050,2024-06-02,P003,C019,9,51.37,462.33
S03051,2024-06-02,P009,C009,3,13.25,39.75
S03052,2024-06-02,P010,C019,6,9.07,54.42
S03053,2024-06-02,P014,C013,2,171.8,343.6
S03054,2024-06-02,P014,C006,4,172.73,690.92
S03055,2024-06-02,P002,C016,8,29.46,235.68
S03056,2024-06-03,P013,C008,2,155.99,311.98
S03057,2024-06-03,P003,C013,7,52.1,364.7
S03058,2024-06-03,P001,C020,5,1249.87,6249.35
S03059,2024-06-04,P002,C015,6,30.31,181.86
S03060,2024-06-04,P014,C001,3,176.77,530.31
S03061,2024-06-04,P012,C015,7,192.65,1348.55
S03062,2024-06-04,P011,C019,9,77.59,698.31
S03063,2024-06-04,P005,C016,8,356.25,2850.0
S03064,2024-06-04,P004,C007,3,89.4,268.2
S03065,2024-06-04,P009,C007,2,13.1,26.2
S03066,2024-06-05,P011,C004,4,76.26,305.04
S03067,2024-06-05,P003,C001,6,51.36,308.16
S03068,2024-06-05,P010,C018,2,8.85,17.7
S03069,2024-06-05,P011,C017,8,77.51,620.08
S03070,2024-06-05,P004,C019,8,90.0,720.0
S03071,2024-06-05,P006,C020,9,258.83,2329.47
S03072,2024-06-05,P013,C003,8,148.9,1191.2
S03073,2024-06-06,P014,C003,10,172.4,1724.0
S03074,2024-06-06,P013,C017,5,144.0,720.0
S03075,2024-06-06,P008,C008,1,40.4,40.4
S03076,2024-06-06,P006,C001,4,258.02,1032.08
S03077,2024-06-06,P005,C009,7,357.1,2499.7
S03078,2024-06-07,P014,C006,5,172.34,861.7
S03079,2024-06-07,P010,C008,9,9.38,84.42
S03080,2024-06-08,P005,C013,10,334.47,3344.7
S03081,2024-06-08,P012,C004,10,199.41,1994.1
S03082,2024-06-08,P015,C009,1,5.71,5.71
S03083,2024-06-08,P007,C009,4,491.72,1966.88
S03084,2024-06-08,P013,C002,3,145.55,436.65
S03085,2024-06-08,P014,C011,1,175.23,175.23
S03086,2024-06-09,P013,C019,10,153.04,1530.4
S03087,2024-06-09,P013,C002,6,157.21,943.26
S03088,2024-06-10,P010,C020,2,9.34,18.68
S03089,2024-06-10,P008,C005,5,40.88,204.4
S03090,2024-06-10,P002,C002,8,30.01,240.08
S03091,2024-06-10,P011,C012,7,79.81,558.67
S03092,2024-06-10,P013,C008,1,156.46,156.46
S03093,2024-06-11,P013,C007,9,151.61,1364.49
S03094,2024-06-11,P007,C001,9,499.1,4491.9
S03095,2024-06-12,P013,C013,3,148.94,446.82
S03096,2024-06-12,P007,C018,3,480.77,1442.31
S03097,2024-06-12,P002,C020,6,29.55,177.3
S03098,2024-06-12,P006,C014,1,243.44,243.44
S03099,2024-06-12,P002,C019,1,29.17,29.17
S03100,2024-06-13,P013,C018,10,143.18,1431.8
S03101,2024-06-13,P013,C001,4,154.68,618.72
S03102,2024-06-13,P002,C002,3,29.81,89.43
S03103,2024-06-13,P005,C002,6,344.73,2068.38
S03104,2024-06-13,P011,C008,5,77.03,385.15
S03105,2024-06-13,P007,C016,2,507.82,1015.64
S03106,2024-06-13,P002,C009,9,29.11,261.99
S03107,2024-06-14,P012,C012,4,198.86,795.44
S03108,2024-06-14,P005,C012,9,342.73,3084.57
S03109,2024-06-14,P011,C008,9,83.13,748.17
S03110,2024-06-14,P006,C018,9,240.1,2160.9
S03111,2024-06-14,P006,C014,10,249.65,2496.5
S03112,2024-06-14,P002,C007,3,31.01,93.03
S03113,2024-06-14,P009,C008,5,13.3,66.5
S03114,2024-06-15,P002,C012,3,28.6,85.8
S03115,2024-06-15,P004,C015,8,94.07,752.56
S03116,2024-06-15,P001,C016,1,1270.13,1270.13
S03117,2024-06-16,P007,C010,2,477.98,955.96
S03118,2024-06-16,P014,C020,7,179.91,1259.37
S03119,2024-06-16,P014,C013,7,178.98,1252.86
S03120,2024-06-16,P004,C007,7,87.15,610.05
S03121,2024-06-16,P007,C018,1,508.01,508.01
S03122,2024-06-16,P001,C018,6,1356.83,8140.98
S03123,2024-06-17,P013,C011,5,154.64,773.2
S03124,2024-06-17,P010,C007,1,8.85,8.85
S03125,2024-06-17,P014,C020,7,186.57,1305.99
S03126,2024-06-17,P013,C002,2,150.79,301.58
S03127,2024-06-17,P012,C010,9,199.26,1793.34
S03128,2024-06-17,P010,C019,9,8.77,78.93
S03129,2024-06-18,P008,C008,3,41.62,124.86
S03130,2024-06-18,P005,C009,2,367.45,734.9
S03131,2024-06-18,P013,C018,5,147.55,737.75
S03132,2024-06-18,P007,C002,10,488.7,4887.0
S03133,2024-06-18,P005,C009,10,332.92,3329.2
S03134,2024-06-19,P010,C011,5,9.3,46.5
S03135,2024-06-19,P008,C015,1,39.75,39.75
S03136,2024-06-19,P008,C002,6,39.91,239.46
S03137,2024-06-19,P014,C018,4,178.35,713.4
S03138,2024-06-20,P002,C009,10,30.14,301.4
S03139,2024-06-20,P002,C015,3,29.26,87.78
S03140,2024-06-20,P013,C009,5,155.53,777.65
S03141,2024-06-20,P003,C008,3,48.22,144.66
S03142,2024-06-20,P010,C002,4,8.64,34.56
S03143,2024-06-20,P001,C006,9,1346.86,12121.74
S03144,2024-06-21,P006,C002,9,255.42,2298.78
S03145,2024-06-21,P001,C009,5,1237.09,6185.45
S03146,2024-06-21,P014,C012,9,183.92,1655.28
S03147,2024-06-21,P010,C008,6,8.64,51.84
S03148,2024-06-21,P009,C015,2,13.0,26.0
S03149,2024-06-21,P004,C007,6,90.62,543.72
S03150,2024-06-22,P007,C003,7,518.78,3631.46
S03151,2024-06-22,P003,C001,6,50.52,303.12
S03152,2024-06-22,P006,C011,7,259.92,1819.44
S03153,2024-06-22,P006,C016,5,253.04,1265.2
S03154,2024-06-22,P003,C012,1,48.94,48.94
S03155,2024-06-22,P003,C019,1,48.02,48.02
S03156,2024-06-22,P004,C011,9,91.93,827.37
S03157,2024-06-23,P009,C019,6,13.56,81.36
S03158,2024-06-23,P007,C019,1,507.84,507.84
S03159,2024-06-23,P003,C013,2,52.27,104.54
S03160,2024-06-23,P015,C008,10,5.99,59.9
S03161,2024-06-23,P010,C018,7,9.03,63.21
S03162,2024-06-23,P002,C017,1,30.31,30.31
S03163,2024-06-23,P011,C017,9,79.52,715.68
S03164,2024-06-24,P004,C019,5,93.69,468.45
S03165,2024-06-24,P006,C008,6,243.26,1459.56
S03166,2024-06-24,P006,C004,4,248.62,994.48
S03167,2024-06-24,P015,C014,6,5.74,34.44
S03168,2024-06-25,P009,C003,6,13.19,79.14
S03169,2024-06-25,P010,C008,8,9.25,74.0
S03170,2024-06-25,P004,C019,3,93.82,281.46
S03171,2024-06-25,P004,C014,10,91.48,914.8
S03172,2024-06-25,P010,C009,5,8.85,44.25
S03173,2024-06-25,P002,C003,7,29.75,208.25
S03174,2024-06-26,P010,C016,4,9.35,37.4
S03175,2024-06-26,P015,C015,1,5.79,5.79
S03176,2024-06-26,P007,C009,9,510.56,4595.04
S03177,2024-06-27,P012,C004,3,207.38,622.14
S03178,2024-06-27,P014,C014,1,183.41,183.41
S03179,2024-06-27,P002,C005,9,31.09,279.81
S03180,2024-06-27,P015,C013,7,5.9,41.3
S03181,2024-06-27,P007,C018,4,510.59,2042.36
S03182,2024-06-28,P006,C011,10,252.71,2527.1
S03183,2024-06-28,P002,C002,2,30.71,61.42
S03184,2024-06-29,P008,C014,8,40.95,327.6
